"";"PHENOTYPE";"ID";"SITE";"SECTOR";"DistanceToSea";"DATE";"YEAR";"MONTH";"JDAY";"SEX";"FORK_LENGTH";"WEIGHT";"AGE";"NUM_SCALE";"NUM_GENET";"LUPO";"MARQUES";"NUM_TAG";"DAYN"
"5453";"ADULT";180920;"NIVELLE";"BARRAGE_OLHA";17850;"2011-09-20T07:00:00Z";2011;9;262;"F";970;NA;"1.44";"STPE-1103-11045";"STPE-1103-11045";"PO";"COLO-AT-BLE-A135-PO,PITS-AN-NNN-TAG_NNN_000003431866-PO";"NNN_000003431866";263
"5454";"ADULT";180970;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-09-23T07:00:00Z";2011;9;265;"F";635;2395;"2.1";"STPE-1103-11047";"STPE-1103-11047";"PO";"COLO-AT-BLE-A137-PO,PITS-AN-NNN-TAG_NNN_000003432203-PO";"NNN_000003432203";266
"5455";"ADULT";180998;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-09-25T07:00:00Z";2011;9;267;"M";670;2475;"1.1+";"STPE-1103-11048";"STPE-1103-11048";"PO";"COLO-AT-BLE-A138-PO,PITS-AN-NNN-TAG_NNN_000003431402-PO";"NNN_000003431402";268
"5456";"ADULT";180840;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-25T07:00:00Z";2011;10;297;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A128-LU,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003432954-LU";"NNN_000003432954";298
"5457";"ADULT";180932;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-25T07:00:00Z";2011;10;297;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A136-LU,PITS-AN-NNN-TAG_NNN_000003432579-LU";"NNN_000003432579";298
"5458";"ADULT";180864;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-25T07:00:00Z";2011;10;297;"F";NA;NA;"2.1";NA;NA;"LU";"COLO-AT-BLE-A129-LU,PITS-AN-NNN-TAG_NNN_000003431941-LU";"NNN_000003431941";298
"5459";"ADULT";181147;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-10-29T07:00:00Z";2011;10;301;"F";760;4335;"1.2";"STPE-1103-11054";"STPE-1103-11054";"PO";"COLO-AT-BLE-A149-PO,PITS-AN-NNN-TAG_NNN_000003431811-PO";"NNN_000003431811";302
"5460";"ADULT";181129;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-10-29T07:00:00Z";2011;10;301;"F";550;1405;"1.1+";"STPE-1103-11053";"STPE-1103-11053";"PO";"COLO-AT-BLE-A148-PO,PITS-AN-NNN-TAG_NNN_000003431995-PO";"NNN_000003431995";302
"5461";"ADULT";181099;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-10-29T07:00:00Z";2011;10;301;"F";670;2690;"1.1+";"STPE-1103-11052";"STPE-1103-11052";"PO";"COLO-AT-BLE-A147-PO,PITS-AN-NNN-TAG_NNN_000003421370-PO";"NNN_000003421370";302
"5462";"ADULT";181074;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-10-29T07:00:00Z";2011;10;301;"M";710;2870;"1.1+";"STPE-1103-11051";"STPE-1103-11051";"PO";"COLO-AT-BLE-A146-PO,PITS-AN-NNN-TAG_NNN_000003432570-PO";"NNN_000003432570";302
"5463";"ADULT";181052;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-10-29T07:00:00Z";2011;10;301;"F";565;1465;"2.1";"STPE-1103-11050";"STPE-1103-11050";"PO";"COLO-AT-BLE-A145-PO,PITS-AN-NNN-TAG_NNN_000003431728-PO";"NNN_000003431728";302
"5464";"ADULT";181027;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-10-29T07:00:00Z";2011;10;301;"M";880;6145;"1.2";"STPE-1103-11049";"STPE-1103-11049";"PO";"COLO-AT-BLE-A139-PO,PITS-AN-NNN-TAG_NNN_000003432401-PO";"NNN_000003432401";302
"5465";"ADULT";181185;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"F";720;NA;"2.1";"STPE-1103-11056";"STPE-1103-11056";"PO";"COLO-AT-BLE-A157-PO,PITS-AN-NNN-TAG_NNN_000003432162-PO";"NNN_000003432162";302
"5466";"ADULT";181166;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"M";615;NA;"1.1+";"STPE-1103-11055";"STPE-1103-11055";"PO";"COLO-AT-BLE-A156-PO,PITS-AN-NNN-TAG_NNN_000003432584-PO";"NNN_000003432584";302
"5467";"ADULT";179738;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A014-LU,PITS-AN-NNN-TAG_NNN_000003431748-LU";"NNN_000003431748";302
"5468";"ADULT";179708;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A013-LU,PITS-AN-NNN-TAG_NNN_000003431456-LU";"NNN_000003431456";302
"5469";"ADULT";180464;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A057-LU,PITS-AN-NNN-TAG_NNN_000003431689-LU";"NNN_000003431689";302
"5470";"ADULT";180376;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A048-LU,PITS-AN-NNN-TAG_NNN_000003432795-LU";"NNN_000003432795";302
"5471";"ADULT";180539;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"M";NA;NA;"2.1";NA;NA;"LU";"COLO-AT-BLE-A067-LU,PITS-AN-NNN-TAG_NNN_000003431380-LU";"NNN_000003431380";302
"5472";"ADULT";180771;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A125-LU,PITS-AN-NNN-TAG_NNN_000003432012-LU";"NNN_000003432012";302
"5473";"ADULT";180713;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"F";NA;NA;"2.1";NA;NA;"LU";"COLO-AT-BLE-A123-LU,PITS-AN-NNN-TAG_NNN_000003432126-LU";"NNN_000003432126";302
"5474";"ADULT";180985;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A138-LU,PITS-AN-NNN-TAG_NNN_000003431402-LU";"NNN_000003431402";302
"5475";"ADULT";180959;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"F";NA;NA;"2.1";NA;NA;"LU";"COLO-AT-BLE-A137-LU,PITS-AN-NNN-TAG_NNN_000003432203-LU";"NNN_000003432203";302
"5476";"ADULT";180885;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-29T07:00:00Z";2011;10;301;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A134-LU,PITS-AN-NNN-TAG_NNN_000003431793-LU";"NNN_000003431793";302
"5477";"ADULT";179862;"NIVELLE";"BARRAGE_OLHA";17850;"2011-10-30T08:00:00Z";2011;10;302;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A018-LU,PITS-AN-NNN-TAG_NNN_000003431508-LU";"NNN_000003431508";303
"5478";"ADULT";181233;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-10-31T08:00:00Z";2011;10;303;"M";770;3450;"2.1";"STPE-1103-11058";"STPE-1103-11058";"PO";"COLO-AT-BLE-A159-PO,PITS-AN-NNN-TAG_NNN_000003431523-PO";"NNN_000003431523";304
"5479";"ADULT";181208;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-10-31T08:00:00Z";2011;10;303;"F";740;3590;"1.2";"STPE-1103-11057";"STPE-1103-11057";"PO";"COLO-AT-BLE-A158-PO,PITS-AN-NNN-TAG_NNN_000003431458-PO";"NNN_000003431458";304
"5480";"ADULT";181285;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-01T08:00:00Z";2011;11;304;"M";882;5990;"1.2";"STPE-1103-11060";"STPE-1103-11060";"PO";"COLO-AT-BLE-A168-PO,PITS-AN-NNN-TAG_NNN_000003431981-PO";"NNN_000003431981";305
"5481";"ADULT";181260;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-01T08:00:00Z";2011;11;304;"M";640;2205;"1.1+";"STPE-1103-11059";"STPE-1103-11059";"PO";"COLO-AT-BLE-A167-PO,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003431751-PO";"NNN_000003431751";305
"5482";"ADULT";180061;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-02T08:00:00Z";2011;11;305;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A028-LU,PITS-AN-NNN-TAG_NNN_000003421262-LU";"NNN_000003421262";306
"5483";"ADULT";180316;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-02T08:00:00Z";2011;11;305;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A046-LU,PITS-AN-NNN-TAG_NNN_000003421393-LU";"NNN_000003421393";306
"5484";"ADULT";180236;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-02T08:00:00Z";2011;11;305;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A038-LU,PITS-AN-NNN-TAG_NNN_000003422654-LU";"NNN_000003422654";306
"5485";"ADULT";180628;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-02T08:00:00Z";2011;11;305;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A078-LU,PITS-AN-NNN-TAG_NNN_000003431770-LU";"NNN_000003431770";306
"5486";"ADULT";180598;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-02T08:00:00Z";2011;11;305;"M";NA;NA;"2.1";NA;NA;"LU";"COLO-AT-BLE-A069-LU,PITS-AN-NNN-TAG_NNN_000003432163-LU";"NNN_000003432163";306
"5487";"ADULT";180568;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-02T08:00:00Z";2011;11;305;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A068-LU,PITS-AN-NNN-TAG_NNN_000003431810-LU";"NNN_000003431810";306
"5488";"ADULT";180742;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-02T08:00:00Z";2011;11;305;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A124-LU,PITS-AN-NNN-TAG_NNN_000003431570-LU";"NNN_000003431570";306
"5489";"ADULT";181114;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-02T08:00:00Z";2011;11;305;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A148-LU,PITS-AN-NNN-TAG_NNN_000003431995-LU";"NNN_000003431995";306
"5490";"ADULT";181311;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-04T08:00:00Z";2011;11;307;"F";765;4090;"1.2";"STPE-1103-11061";"STPE-1103-11061";"PO";"COLO-AT-BLE-A169-PO,PITS-AN-NNN-TAG_NNN_000003431317-PO";"NNN_000003431317";308
"5491";"ADULT";179680;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-10T08:00:00Z";2011;11;313;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A012-LU,PITS-AN-NNN-TAG_NNN_000003432001-LU";"NNN_000003432001";314
"5492";"ADULT";180181;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-10T08:00:00Z";2011;11;313;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A036-LU,PITS-AN-NNN-TAG_NNN_000003431531-LU";"NNN_000003431531";314
"5493";"ADULT";181373;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-11T08:00:00Z";2011;11;314;"F";740;NA;"1.2";"STPE-1103-11064";"STPE-1103-11064";"PO";"COLO-AT-BLE-A189-PO,PITS-AN-NNN-TAG_NNN_000003431923-PO";"NNN_000003431923";315
"5494";"ADULT";180704;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-11T08:00:00Z";2011;11;314;"M";780;NA;"1.2";"STPE-1103-11064 BIS";"STPE-1103-11064 BIS";NA;"COLO-AT-BLE-A1?6-PO";NA;315
"5495";"ADULT";181247;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-11T08:00:00Z";2011;11;314;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A167-LU,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003431751-LU";"NNN_000003431751";315
"5496";"ADULT";181135;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-11T08:00:00Z";2011;11;314;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A149-LU,PITS-AN-NNN-TAG_NNN_000003431811-LU";"NNN_000003431811";315
"5497";"ADULT";181272;"NIVELLE";"BARRAGE_OLHA";17850;"2011-11-11T08:00:00Z";2011;11;314;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A168-LU,PITS-AN-NNN-TAG_NNN_000003431981-LU";"NNN_000003431981";315
"5498";"ADULT";181351;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-11T08:00:00Z";2011;11;314;"F";590;1950;"1.1+";"STPE-1103-11063";"STPE-1103-11063";"PO";"COLO-AT-BLE-A179-PO,PITS-AN-NNN-TAG_NNN_000003431939-PO";"NNN_000003431939";315
"5499";"ADULT";181330;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-11T08:00:00Z";2011;11;314;"F";760;3775;"1.1+";"STPE-1103-11062";"STPE-1103-11062";"PO";"COLO-AT-BLE-A178-PO,PITS-AN-NNN-TAG_NNN_000003432845-PO";"NNN_000003432845";315
"5500";"ADULT";179772;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-11T08:00:00Z";2011;11;314;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A015-LU,PITS-AN-NNN-TAG_NNN_000003431633-LU";"NNN_000003431633";315
"5501";"ADULT";179978;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-11T08:00:00Z";2011;11;314;"F";NA;NA;"2.2";NA;NA;"LU";"COLO-AT-BLE-A025-LU,PITS-AN-NNN-TAG_NNN_000003431384-LU";"NNN_000003431384";315
"5502";"ADULT";181434;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-15T08:00:00Z";2011;11;318;"F";590;1640;"1.1+";"STPE-1103-11067";"STPE-1103-11067";"PO";"COLO-AT-BLE-A236-PO,PITS-AN-NNN-TAG_NNN_000003432140-PO";"NNN_000003432140";319
"5503";"ADULT";181413;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-15T08:00:00Z";2011;11;318;"M";640;1945;"1.1+";"STPE-1103-11066";"STPE-1103-11066";"PO";"COLO-AT-BLE-A235-PO,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003431513-PO";"NNN_000003431513";319
"5504";"ADULT";181396;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-15T08:00:00Z";2011;11;318;"F";750;3915;"1.1+";"STPE-1103-11065";"STPE-1103-11065";"PO";"COLO-AT-BLE-A234-PO,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003431537-PO";"NNN_000003431537";319
"5505";"ADULT";180119;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-15T08:00:00Z";2011;11;318;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A034-LU,PITS-AN-NNN-TAG_NNN_000003431622-LU";"NNN_000003431622";319
"5506";"ADULT";180490;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-15T08:00:00Z";2011;11;318;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A058-LU,PITS-AN-NNN-TAG_NNN_000003431783-LU";"NNN_000003431783";319
"5507";"ADULT";180794;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-15T08:00:00Z";2011;11;318;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A126-LU,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003431896-LU";"NNN_000003431896";319
"5508";"ADULT";181062;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-15T08:00:00Z";2011;11;318;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A146-LU,PITS-AN-NNN-TAG_NNN_000003432570-LU";"NNN_000003432570";319
"5509";"ADULT";181457;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-17T08:00:00Z";2011;11;320;"F";790;4295;"1.2";"STPE-1103-11068";"STPE-1103-11068";"PO";"COLO-AT-BLE-A237-PO,PITS-AN-NNN-TAG_NNN_000003431642-PO";"NNN_000003431642";321
"5510";"ADULT";181479;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-22T08:00:00Z";2011;11;325;"F";662;2515;"1.1+";"STPE-1103-11069";"STPE-1103-11069";"PO";"COLO-AT-BLE-A238-PO,MMNA-TN-NNN-11069-LU,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003431331-PO";"NNN_000003431331";326
"5511";"ADULT";181299;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-11-25T08:00:00Z";2011;11;328;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A169-LU,PITS-AN-NNN-TAG_NNN_000003431317-LU";"NNN_000003431317";329
"5512";"ADULT";161576;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-03T07:09:21Z";2011;12;336;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A178-LU,PITS-AN-NNN-TAG_NNN_000003432845-LU";"NNN_000003432845";337
"5513";"ADULT";161575;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-03T07:09:21Z";2011;12;336;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A139-LU,PITS-AN-NNN-TAG_NNN_000003432401-LU";"NNN_000003432401";337
"5514";"ADULT";161574;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-03T07:09:21Z";2011;12;336;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A034-LU,PITS-AN-NNN-TAG_NNN_000003431622-LU";"NNN_000003431622";337
"5515";"ADULT";181519;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-12-03T08:00:00Z";2011;12;336;"M";605;1545;"1.1+";"STPE-1103-11071";"STPE-1103-11071";"PO";"COLO-AT-BLE-A245-PO,PITS-AN-NNN-TAG_NNN_000003432762-PO";"NNN_000003432762";337
"5516";"ADULT";181496;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-12-03T08:00:00Z";2011;12;336;"F";660;1935;"1.1+";"STPE-1103-11070";"STPE-1103-11070";"PO";"COLO-AT-BLE-A239-PO,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003431330-PO";"NNN_000003431330";337
"5517";"ADULT";179953;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-12-03T08:00:00Z";2011;12;336;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A024-LU,PITS-AN-NNN-TAG_NNN_000003432192-LU";"NNN_000003432192";337
"5518";"ADULT";180404;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-12-03T08:00:00Z";2011;12;336;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A049-LU,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003432317-LU";"NNN_000003432317";337
"5519";"ADULT";181488;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-05T08:00:00Z";2011;12;338;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A239-LU,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003431330-LU";"NNN_000003431330";339
"5520";"ADULT";181537;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-12-06T08:00:00Z";2011;12;339;"M";840;4460;"1.2";"STPE-1103-11072";"STPE-1103-11072";"PO";"COLO-AT-BLE-A246-PO,PITS-AN-NNN-TAG_NNN_000003431979-PO";"NNN_000003431979";340
"5521";"ADULT";179800;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-12-06T08:00:00Z";2011;12;339;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A016-LU,PITS-AN-NNN-TAG_NNN_000003431755-LU";"NNN_000003431755";340
"5522";"ADULT";181194;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-12-06T08:00:00Z";2011;12;339;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A158-LU,PITS-AN-NNN-TAG_NNN_000003431458-LU";"NNN_000003431458";340
"5523";"ADULT";179773;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-06T08:00:00Z";2011;12;339;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A015-LU,PITS-AN-NNN-TAG_NNN_000003431633-LU";"NNN_000003431633";340
"5524";"ADULT";179954;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-06T08:00:00Z";2011;12;339;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A024-LU,PITS-AN-NNN-TAG_NNN_000003432192-LU";"NNN_000003432192";340
"5525";"ADULT";179927;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-06T08:00:00Z";2011;12;339;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A023-LU,PITS-AN-NNN-TAG_NNN_000003431884-LU";"NNN_000003431884";340
"5526";"ADULT";180182;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-06T08:00:00Z";2011;12;339;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A036-LU,PITS-AN-NNN-TAG_NNN_000003431531-LU";"NNN_000003431531";340
"5527";"ADULT";180599;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-06T08:00:00Z";2011;12;339;"M";NA;NA;"2.1";NA;NA;"LU";"COLO-AT-BLE-A069-LU,PITS-AN-NNN-TAG_NNN_000003432163-LU";"NNN_000003432163";340
"5528";"ADULT";181136;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-06T08:00:00Z";2011;12;339;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A149-LU,PITS-AN-NNN-TAG_NNN_000003431811-LU";"NNN_000003431811";340
"5529";"ADULT";181445;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-06T08:00:00Z";2011;12;339;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A237-LU,PITS-AN-NNN-TAG_NNN_000003431642-LU";"NNN_000003431642";340
"5530";"ADULT";181507;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-06T08:00:00Z";2011;12;339;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A245-LU,PITS-AN-NNN-TAG_NNN_000003432762-LU";"NNN_000003432762";340
"5531";"ADULT";161594;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-07T07:09:21Z";2011;12;340;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A049-LU,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003432317-LU";"NNN_000003432317";341
"5532";"ADULT";161593;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-07T07:09:21Z";2011;12;340;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A012-LU,PITS-AN-NNN-TAG_NNN_000003432001-LU";"NNN_000003432001";341
"5533";"ADULT";181559;"NIVELLE";"BARRAGE_UXONDOA";12550;"2011-12-07T08:00:00Z";2011;12;340;"F";602;2000;"1.1+";"STPE-1103-11073";"STPE-1103-11073";"PO";"COLO-AT-BLE-A247-PO,PITS-AN-NNN-TAG_NNN_000003431340-PO";"NNN_000003431340";341
"5534";"ADULT";181340;"NIVELLE";"BARRAGE_OLHA";17850;"2011-12-09T08:00:00Z";2011;12;342;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A179-LU,PITS-AN-NNN-TAG_NNN_000003431939-LU";"NNN_000003431939";343
"5535";"ADULT";179692;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-04-15T07:00:00Z";2012;4;105;"F";870;6415;"2.3";"STPE-1211-12001";"STPE-1211-12001";"PO";"COLO-AT-BLE-A012-PO,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003432741-PO";"NNN_000003432741";106
"5536";"ADULT";179681;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-04-18T07:00:00Z";2012;4;108;"F";NA;NA;"2.3";NA;NA;"LU";"COLO-AT-BLE-A012-LU,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003432741-LU";"NNN_000003432741";109
"5537";"ADULT";179720;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-05-01T07:00:00Z";2012;5;121;"F";790;5900;"1.2";"STPE-1211-12002";"STPE-1211-12002";"PO";"COLO-AT-BLE-A013-PO,PITS-AN-NNN-TAG_NNN_000003432066-PO";"NNN_000003432066";122
"5538";"ADULT";179753;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-05-08T07:00:00Z";2012;5;128;"F";700;3185;"2.2";"STPE-1211-12003";"STPE-1211-12003";"PO";"COLO-AT-BLE-A014-PO,PITS-AN-NNN-TAG_NNN_000003432420-PO";"NNN_000003432420";129
"5539";"ADULT";161601;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-05-24T06:09:21Z";2012;5;144;"F";795;5650;"1.2";"STPE-1211-12004";"STPE-1211-12004";"PO";"COLO-AT-BLE-A015-PO,PITS-AN-NNN-TAG_NNN_000003431534-PO";"NNN_000003431534";145
"5540";"ADULT";179816;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-05-25T07:00:00Z";2012;5;145;"F";745;4840;"1.2";"STPE-1211-12005";"STPE-1211-12005";"PO";"COLO-AT-BLE-A016-PO,PITS-AN-NNN-TAG_NNN_000003421148-PO";"NNN_000003421148";146
"5541";"ADULT";161603;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-06-05T06:09:21Z";2012;6;156;"M";685;2985;"1.2";"STPE-1211-12006";"STPE-1211-12006";"LU";"COLO-AT-BLE-A016-LU,PITS-AN-NNN-TAG_NNN_000003432690-LU";"NNN_000003432690";157
"5542";"ADULT";179828;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-06-14T07:00:00Z";2012;6;165;"F";721;4920;"1.2";"STPE-1211-12007";"STPE-1211-12007";"PO";"COLO-AT-BLE-A017/A018?-PO,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003431657-PO";"NNN_000003431657";166
"5543";"ADULT";179907;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-06-17T07:00:00Z";2012;6;168;"F";600;2260;"1.1+";"STPE-1211-12008";"STPE-1211-12008";"PO";"COLO-AT-BLE-A019-PO,PITS-AN-NNN-TAG_NNN_000003432770-PO";"NNN_000003432770";169
